Format Version,1.1,Take Name,13_concentric_diamonds_1mps_cal,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2021-09-13 08.12.11.869 PM,Total Frames,4140,Rotation Type,Quaternion

,,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
815,6.791667,0.108873,0.003368,0.007090,0.994025,-0.194560,1.062188,0.004940,0.000168,-0.195064,1.005987,-0.063612,0.126360,-0.194176,1.117938,0.073538,0.868512,-0.194924,1.124694,-0.057717,0.492988,-0.194076,1.000133,0.067553,0.497950,,,,,,,,,,,,,,,,,,,,,-0.195323,1.005674,-0.063359,-0.194291,1.117966,0.073556,-0.194790,1.124839,-0.057718,-0.193901,1.000096,0.067422,-0.132373,2.406172,1.457670,-0.146111,2.442952,-1.439839,-0.133162,0.013875,1.427956,-0.132266,0.047747,-1.470155
816,6.800000,0.107853,0.002545,0.007004,0.994139,-0.194558,1.065873,-0.001848,0.000207,-0.194969,1.009533,-0.070286,0.066137,-0.194267,1.121763,0.066636,0.660887,-0.194798,1.128251,-0.064634,0.337532,-0.194197,1.003946,0.060892,0.450319,,,,,,,,,,,,,,,,,,,,,-0.195288,1.009196,-0.069997,-0.194361,1.121809,0.066731,-0.194647,1.128361,-0.064705,-0.194064,1.003925,0.060781,-0.132337,2.406169,1.457713,-0.146214,2.442916,-1.439731,-0.133179,0.013874,1.427929,-0.132227,0.047723,-1.470210
817,6.808333,0.103697,-0.000428,0.008306,0.994574,-0.194636,1.069896,-0.008743,0.000262,-0.194510,1.012989,-0.076711,0.000000,-0.194882,1.126353,0.059275,0.312754,-0.194604,1.131750,-0.072045,0.213546,-0.194549,1.008493,0.054511,0.453689,,,,,,,,,,,,,,,,,,,,,-0.195222,1.012510,-0.076396,-0.194953,1.126448,0.059466,-0.194497,1.131723,-0.072156,-0.194468,1.008448,0.054504,-0.132310,2.406173,1.457751,-0.146114,2.442946,-1.439785,-0.133192,0.013876,1.427909,-0.132397,0.047871,-1.469937
818,6.816667,0.097061,-0.001397,0.006833,0.995254,-0.194725,1.074055,-0.015887,0.000250,-0.194662,1.016247,-0.083092,0.000000,-0.194909,1.131414,0.051372,0.559718,-0.194390,1.135060,-0.080008,0.150035,-0.194940,1.013501,0.048179,0.344480,,,,,,,,,,,,,,,,,,,,,-0.195150,1.015780,-0.082661,-0.194932,1.131487,0.051483,-0.194311,1.135091,-0.080132,-0.194894,1.013473,0.048196,-0.132274,2.406169,1.457751,-0.146078,2.442957,-1.439812,-0.133168,0.013876,1.427924,-0.132310,0.047788,-1.470087
819,6.825000,0.089814,-0.003661,0.006170,0.995933,-0.194988,1.078413,-0.023159,0.000196,-0.194730,1.019634,-0.089516,0.091759,-0.195367,1.136743,0.043258,0.741510,-0.194255,1.138479,-0.088157,0.412805,-0.195598,1.018796,0.041778,0.397397,,,,,,,,,,,,,,,,,,,,,-0.195142,1.019380,-0.089166,-0.195517,1.136776,0.043320,-0.194064,1.138581,-0.088284,-0.195381,1.018794,0.041605,-0.132259,2.406173,1.457751,-0.146183,2.442909,-1.439658,-0.133178,0.013872,1.427918,-0.132421,0.047858,-1.469924
820,6.833333,0.084629,-0.003907,0.007058,0.996380,-0.195133,1.082887,-0.030380,0.000212,-0.194729,1.023422,-0.096121,0.119356,-0.195658,1.141905,0.035427,0.552541,-0.194454,1.142274,-0.095999,0.222264,-0.195690,1.023949,0.035174,0.566995,,,,,,,,,,,,,,,,,,,,,-0.195008,1.023142,-0.095946,-0.195789,1.141956,0.035542,-0.194219,1.142434,-0.096098,-0.195550,1.023948,0.035087,-0.132188,2.406181,1.457805,-0.146171,2.442935,-1.439687,-0.133171,0.013889,1.427924,-0.132209,0.047704,-1.470223
821,6.841667,0.081184,-0.003576,0.007884,0.996662,-0.195273,1.087526,-0.037085,0.000193,-0.194801,1.027607,-0.102413,0.096580,-0.195866,1.146997,0.028311,0.703072,-0.194724,1.146458,-0.103114,0.313138,-0.195701,1.029042,0.028875,0.571003,,,,,,,,,,,,,,,,,,,,,-0.195110,1.027298,-0.102178,-0.195972,1.147002,0.028394,-0.194557,1.146608,-0.103197,-0.195576,1.029077,0.028767,-0.132165,2.406170,1.457783,-0.146112,2.442930,-1.439748,-0.133175,0.013880,1.427925,-0.132278,0.047766,-1.470148
822,6.850000,0.080554,-0.002146,0.008730,0.996710,-0.195412,1.092230,-0.043537,0.000214,-0.195002,1.032228,-0.108789,0.028467,-0.195942,1.151784,0.021784,0.768153,-0.195155,1.151077,-0.109643,0.208562,-0.195550,1.033830,0.022500,0.432459,,,,,,,,,,,,,,,,,,,,,-0.195245,1.031863,-0.108399,-0.195983,1.151803,0.021857,-0.195093,1.151209,-0.109757,-0.195502,1.033867,0.022439,-0.132112,2.406178,1.457782,-0.146133,2.442905,-1.439726,-0.133194,0.013887,1.427926,-0.132309,0.047767,-1.470082
823,6.858333,0.082258,-0.001084,0.009033,0.996570,-0.195674,1.096746,-0.049968,0.000205,-0.195353,1.036966,-0.115424,0.058656,-0.196114,1.156078,0.015556,0.669723,-0.195601,1.155818,-0.115874,0.439500,-0.195627,1.038122,0.015870,0.372266,,,,,,,,,,,,,,,,,,,,,-0.195740,1.036762,-0.114993,-0.196221,1.156093,0.015643,-0.195470,1.155907,-0.115985,-0.195430,1.038115,0.015761,-0.132099,2.406169,1.457739,-0.146102,2.442930,-1.439743,-0.133165,0.013872,1.427950,-0.132275,0.047756,-1.470157
824,6.866667,0.087345,0.000937,0.009704,0.996130,-0.195921,1.101072,-0.056352,0.000213,-0.195763,1.041962,-0.122414,0.000000,-0.196196,1.159734,0.009774,0.770949,-0.196211,1.160811,-0.121653,0.286500,-0.195512,1.041782,0.008886,0.550988,,,,,,,,,,,,,,,,,,,,,-0.196097,1.041412,-0.122002,-0.196212,1.159739,0.009825,-0.196162,1.160829,-0.121734,-0.195469,1.041799,0.008892,-0.132059,2.406175,1.457708,-0.145979,2.442967,-1.439906,-0.133166,0.013883,1.427955,-0.132302,0.047769,-1.470110
825,6.875000,0.092343,0.002152,0.010664,0.995668,-0.196102,1.104972,-0.062775,0.000248,-0.195976,1.046527,-0.129426,0.000000,-0.196345,1.162968,0.003936,0.526787,-0.196673,1.165362,-0.127473,0.182911,-0.195414,1.045033,0.001864,0.377967,,,,,,,,,,,,,,,,,,,,,-0.196462,1.046046,-0.129026,-0.196386,1.163066,0.004036,-0.196592,1.165391,-0.127568,-0.195350,1.045000,0.001901,-0.132053,2.406175,1.457696,-0.145969,2.442974,-1.439950,-0.133195,0.013880,1.427904,-0.132331,0.047806,-1.470051
826,6.883333,0.095683,0.002184,0.009328,0.995366,-0.196378,1.108640,-0.069235,0.000222,-0.196432,1.050642,-0.136276,0.133237,-0.196442,1.166188,-0.002137,0.700487,-0.196812,1.169463,-0.133527,0.154829,-0.195826,1.048267,-0.004999,0.349758,,,,,,,,,,,,,,,,,,,,,-0.196740,1.050410,-0.136039,-0.196579,1.166214,-0.002081,-0.196494,1.169708,-0.133646,-0.195571,1.048214,-0.005129,-0.132026,2.406188,1.457671,-0.146053,2.442963,-1.439883,-0.133165,0.013881,1.427933,-0.132327,0.047795,-1.470073
827,6.891667,0.099636,0.001520,0.009874,0.994974,-0.196509,1.112414,-0.076170,0.000194,-0.196417,1.054951,-0.143671,0.000000,-0.196718,1.169425,-0.008617,0.920720,-0.196914,1.173746,-0.139977,0.312324,-0.195985,1.051532,-0.012417,0.455032,,,,,,,,,,,,,,,,,,,,,-0.196674,1.054504,-0.143210,-0.196797,1.169428,-0.008614,-0.196769,1.173859,-0.139983,-0.195815,1.051525,-0.012352,-0.132058,2.406178,1.457626,-0.146059,2.442925,-1.439870,-0.133179,0.013878,1.427944,-0.132255,0.047757,-1.470146
828,6.900000,0.101703,-0.000768,0.009652,0.994768,-0.196725,1.116331,-0.083271,0.000229,-0.196383,1.059152,-0.151011,0.000000,-0.197185,1.173059,-0.015480,0.847735,-0.196791,1.177930,-0.146820,0.355604,-0.196540,1.055182,-0.019771,0.340651,,,,,,,,,,,,,,,,,,,,,-0.196788,1.058589,-0.150470,-0.197235,1.173111,-0.015442,-0.196708,1.177971,-0.146822,-0.196431,1.055117,-0.019741,-0.132030,2.406205,1.457667,-0.146026,2.442954,-1.439887,-0.133175,0.013883,1.427946,-0.132285,0.047771,-1.470140
829,6.908333,0.102107,-0.003028,0.009824,0.994720,-0.196867,1.120326,-0.090383,0.000229,-0.196225,1.063205,-0.158170,0.000000,-0.197628,1.176995,-0.022546,0.834435,-0.196639,1.181980,-0.153879,0.223707,-0.196977,1.059122,-0.026936,0.466969,,,,,,,,,,,,,,,,,,,,,-0.196706,1.062615,-0.157674,-0.197635,1.176989,-0.022491,-0.196579,1.182012,-0.153967,-0.196933,1.059119,-0.026895,-0.132060,2.406179,1.457667,-0.146025,2.442954,-1.439868,-0.133170,0.013866,1.427953,-0.132294,0.047783,-1.470112
830,6.916667,0.101676,-0.002949,0.008842,0.994774,-0.197134,1.124424,-0.097365,0.000202,-0.196626,1.067244,-0.165102,0.000000,-0.197760,1.181154,-0.029577,0.785403,-0.196808,1.186023,-0.160914,0.483528,-0.197340,1.063276,-0.033865,0.433562,,,,,,,,,,,,,,,,,,,,,-0.196849,1.066862,-0.164583,-0.197728,1.181139,-0.029565,-0.196791,1.186080,-0.160939,-0.197304,1.063294,-0.033812,-0.132126,2.406179,1.457652,-0.146042,2.442921,-1.439831,-0.133160,0.013879,1.427942,-0.132374,0.047821,-1.470011
831,6.925000,0.101700,-0.003618,0.009656,0.994762,-0.197369,1.128930,-0.104068,0.000202,-0.196675,1.071755,-0.171808,0.000000,-0.198181,1.185655,-0.036278,0.878051,-0.197039,1.190533,-0.167614,0.373057,-0.197579,1.067778,-0.040572,0.400865,,,,,,,,,,,,,,,,,,,,,-0.196967,1.071235,-0.171352,-0.198211,1.185691,-0.036259,-0.196988,1.190581,-0.167613,-0.197509,1.067730,-0.040559,-0.132121,2.406177,1.457701,-0.145908,2.442980,-1.439898,-0.133166,0.013878,1.427960,-0.132342,0.047814,-1.470040
832,6.933333,0.101404,-0.003873,0.009737,0.994790,-0.197503,1.133565,-0.110803,0.000244,-0.196768,1.076350,-0.178509,0.000000,-0.198358,1.190330,-0.043047,0.695107,-0.197147,1.195131,-0.174385,0.149682,-0.197741,1.072450,-0.047271,0.338476,,,,,,,,,,,,,,,,,,,,,-0.197321,1.075862,-0.177958,-0.198382,1.190328,-0.042954,-0.197090,1.195138,-0.174555,-0.197670,1.072463,-0.047229,-0.132161,2.406179,1.457728,-0.145937,2.442936,-1.439776,-0.133187,0.013871,1.427922,-0.132333,0.047782,-1.470057
833,6.941667,0.100355,-0.001875,0.009547,0.994904,-0.197851,1.138151,-0.117246,0.000240,-0.197385,1.080791,-0.184832,0.055035,-0.198436,1.195061,-0.049609,0.605730,-0.197750,1.199580,-0.180961,0.141909,-0.197834,1.077173,-0.053583,0.311462,,,,,,,,,,,,,,,,,,,,,-0.197652,1.080495,-0.184497,-0.198509,1.195093,-0.049498,-0.197562,1.199726,-0.181133,-0.197712,1.077149,-0.053719,-0.132194,2.406173,1.457766,-0.145922,2.442922,-1.439762,-0.133156,0.013871,1.427940,-0.132420,0.047857,-1.469932
834,6.950000,0.099645,-0.000261,0.010501,0.994968,-0.198088,1.142813,-0.123814,0.000277,-0.197697,1.085354,-0.191317,0.000000,-0.198596,1.199820,-0.056259,0.605645,-0.198314,1.204148,-0.187619,0.152730,-0.197744,1.081928,-0.060062,0.265351,,,,,,,,,,,,,,,,,,,,,-0.198090,1.084861,-0.190795,-0.198630,1.199926,-0.056151,-0.198219,1.204216,-0.187740,-0.197650,1.081898,-0.060034,-0.132205,2.406168,1.457787,-0.145861,2.442949,-1.439823,-0.133163,0.013867,1.427944,-0.132314,0.047796,-1.470095
835,6.958333,0.096561,0.002755,0.010385,0.995269,-0.198591,1.147112,-0.130153,0.000320,-0.198582,1.089232,-0.197296,0.056701,-0.198719,1.204541,-0.062954,0.393384,-0.199222,1.208047,-0.194338,0.000000,-0.197844,1.086628,-0.066025,0.311381,,,,,,,,,,,,,,,,,,,,,-0.198606,1.088909,-0.197042,-0.198714,1.204656,-0.062854,-0.198577,1.208256,-0.194653,-0.197847,1.086616,-0.066197,-0.132226,2.406174,1.457823,-0.145904,2.442942,-1.439742,-0.133178,0.013884,1.427939,-0.132344,0.047816,-1.470075
836,6.966667,0.093776,0.001675,0.010700,0.995534,-0.198670,1.151380,-0.137057,0.000237,-0.198483,1.093127,-0.203876,0.000000,-0.198974,1.209182,-0.070179,0.659508,-0.199180,1.211956,-0.201581,0.252300,-0.198043,1.091254,-0.072591,0.409203,,,,,,,,,,,,,,,,,,,,,-0.198956,1.092628,-0.203444,-0.198980,1.209229,-0.070088,-0.199109,1.211984,-0.201667,-0.198023,1.091219,-0.072598,-0.132239,2.406163,1.457809,-0.145902,2.442938,-1.439763,-0.133202,0.013873,1.427898,-0.132399,0.047841,-1.469950
837,6.975000,0.089529,0.001531,0.008701,0.995945,-0.198914,1.155390,-0.144105,0.000171,-0.198962,1.096569,-0.210425,0.116711,-0.198986,1.213762,-0.077723,0.932550,-0.199183,1.215415,-0.209144,0.375023,-0.198527,1.095815,-0.079128,0.526180,,,,,,,,,,,,,,,,,,,,,-0.199135,1.096248,-0.210170,-0.199057,1.213733,-0.077736,-0.199099,1.215614,-0.209181,-0.198407,1.095821,-0.079233,-0.132239,2.406178,1.457782,-0.146054,2.442898,-1.439631,-0.133166,0.013865,1.427946,-0.132386,0.047826,-1.470011
838,6.983333,0.086768,-0.000020,0.007535,0.996200,-0.199079,1.159400,-0.151466,0.000207,-0.199085,1.100214,-0.217460,0.069877,-0.199192,1.218138,-0.085408,0.830276,-0.199001,1.219065,-0.216835,0.189846,-0.199036,1.100184,-0.086160,0.424651,,,,,,,,,,,,,,,,,,,,,-0.199226,1.099937,-0.217151,-0.199242,1.218123,-0.085372,-0.198920,1.219292,-0.216933,-0.198957,1.100164,-0.086250,-0.132266,2.406172,1.457718,-0.145871,2.442964,-1.439895,-0.133181,0.013881,1.427897,-0.132314,0.047779,-1.470095
839,6.991667,0.085834,-0.000737,0.008077,0.996277,-0.199221,1.163555,-0.159042,0.000201,-0.199070,1.104246,-0.224925,0.000000,-0.199493,1.222416,-0.093093,0.801125,-0.199100,1.223098,-0.224522,0.554726,-0.199223,1.104461,-0.093626,0.429532,,,,,,,,,,,,,,,,,,,,,-0.199462,1.103890,-0.224360,-0.199531,1.222417,-0.093091,-0.199044,1.223134,-0.224533,-0.199148,1.104439,-0.093581,-0.132256,2.406173,1.457693,-0.146068,2.442924,-1.439757,-0.133169,0.013871,1.427930,-0.132465,0.047877,-1.469887
840,7.000000,0.085543,-0.003975,0.007959,0.996295,-0.199380,1.167680,-0.166442,0.000215,-0.198851,1.108335,-0.232292,0.000000,-0.200029,1.226576,-0.100528,0.835112,-0.198789,1.227188,-0.231952,0.292031,-0.199849,1.108621,-0.100996,0.412486,,,,,,,,,,,,,,,,,,,,,-0.199324,1.107836,-0.231760,-0.200061,1.226577,-0.100463,-0.198727,1.227199,-0.232033,-0.199785,1.108610,-0.100984,-0.132253,2.406185,1.457657,-0.145988,2.442962,-1.439923,-0.133166,0.013869,1.427950,-0.132256,0.047752,-1.470168
841,7.008333,0.086311,-0.005021,0.008475,0.996220,-0.199649,1.172030,-0.173375,0.000231,-0.198927,1.112788,-0.239316,0.000000,-0.200491,1.230823,-0.107371,0.692965,-0.198968,1.231640,-0.238791,0.235552,-0.200209,1.112868,-0.108023,0.356188,,,,,,,,,,,,,,,,,,,,,-0.199310,1.112290,-0.238877,-0.200553,1.230885,-0.107311,-0.198836,1.231687,-0.238823,-0.200080,1.112801,-0.107967,-0.132265,2.406176,1.457572,-0.145986,2.442983,-1.439994,-0.133182,0.013873,1.427922,-0.132373,0.047841,-1.470012
842,7.016667,0.086911,-0.004289,0.006571,0.996185,-0.199824,1.176315,-0.179469,0.000180,-0.199438,1.117151,-0.245482,0.186531,-0.200332,1.235031,-0.113393,0.847479,-0.199043,1.236002,-0.244814,0.197453,-0.200484,1.117077,-0.114186,0.604128,,,,,,,,,,,,,,,,,,,,,-0.199466,1.116897,-0.245334,-0.200376,1.235008,-0.113437,-0.199007,1.236312,-0.244744,-0.200449,1.117024,-0.114276,-0.132205,2.406195,1.457588,-0.146101,2.442959,-1.439903,-0.133166,0.013865,1.427954,-0.132367,0.047830,-1.470017
843,7.025000,0.088929,-0.004288,0.006683,0.996006,-0.199924,1.180830,-0.184293,0.000123,-0.199524,1.121934,-0.250545,0.402225,-0.200446,1.239277,-0.117979,0.909647,-0.199157,1.240781,-0.249396,0.467164,-0.200569,1.121327,-0.119251,0.740370,,,,,,,,,,,,,,,,,,,,,-0.199625,1.121739,-0.250474,-0.200533,1.239274,-0.117987,-0.199065,1.240987,-0.249411,-0.200449,1.121313,-0.119306,-0.132236,2.406175,1.457535,-0.146073,2.442962,-1.439965,-0.133172,0.013874,1.427934,-0.132251,0.047722,-1.470226
844,7.033333,0.091751,-0.003383,0.007821,0.995746,-0.200158,1.185440,-0.187560,0.000249,-0.199722,1.126920,-0.254145,0.105707,-0.200714,1.243511,-0.120917,0.385305,-0.199645,1.245759,-0.252325,0.140397,-0.200550,1.125570,-0.122855,0.375679,,,,,,,,,,,,,,,,,,,,,-0.199971,1.126677,-0.253976,-0.200835,1.243592,-0.120776,-0.199393,1.245940,-0.252436,-0.200414,1.125492,-0.122963,-0.132225,2.406169,1.457530,-0.146007,2.443004,-1.440038,-0.133154,0.013873,1.427953,-0.132400,0.047866,-1.469950
845,7.041667,0.093801,-0.002080,0.006797,0.995566,-0.200190,1.189361,-0.189235,0.000173,-0.200047,1.131115,-0.256059,0.149717,-0.200456,1.247159,-0.122353,0.693327,-0.199752,1.249945,-0.253752,0.398582,-0.200508,1.129227,-0.124774,0.680348,,,,,,,,,,,,,,,,,,,,,-0.200113,1.130817,-0.255946,-0.200519,1.247200,-0.122292,-0.199709,1.250114,-0.253760,-0.200470,1.129219,-0.124859,-0.132231,2.406168,1.457525,-0.146012,2.442971,-1.439989,-0.133154,0.013858,1.427966,-0.132351,0.047798,-1.470011
846,7.050000,0.093925,-0.001281,0.007147,0.995553,-0.200361,1.192482,-0.189139,0.000187,-0.200270,1.134251,-0.255978,0.171212,-0.200573,1.250263,-0.122243,0.596044,-0.200073,1.253081,-0.253643,0.303818,-0.200529,1.132332,-0.124692,0.681145,,,,,,,,,,,,,,,,,,,,,-0.200358,1.133979,-0.255901,-0.200649,1.250310,-0.122152,-0.199995,1.253272,-0.253672,-0.200487,1.132321,-0.124759,-0.132265,2.406174,1.457542,-0.145989,2.442954,-1.439950,-0.133152,0.013859,1.427964,-0.132396,0.047846,-1.469952
847,7.058333,0.093073,-0.000150,0.008706,0.995621,-0.200450,1.194831,-0.187696,0.000219,-0.200296,1.136486,-0.254434,0.000000,-0.200723,1.252728,-0.120899,0.604426,-0.200487,1.255319,-0.252305,0.450285,-0.200293,1.134793,-0.123145,0.463453,,,,,,,,,,,,,,,,,,,,,-0.200767,1.135939,-0.254102,-0.200772,1.252828,-0.120866,-0.200410,1.255294,-0.252301,-0.200200,1.134705,-0.123150,-0.132261,2.406173,1.457571,-0.145994,2.442936,-1.439886,-0.133171,0.013880,1.427956,-0.132260,0.047750,-1.470142
848,7.066667,0.089374,0.000257,0.007452,0.995970,-0.200454,1.196530,-0.185062,0.000140,-0.200507,1.137689,-0.251364,0.275670,-0.200521,1.254922,-0.118697,0.917008,-0.200409,1.256535,-0.250119,0.416903,-0.200379,1.136973,-0.120067,0.706127,,,,,,,,,,,,,,,,,,,,,-0.200658,1.137437,-0.251252,-0.200619,1.254910,-0.118708,-0.200292,1.256759,-0.250120,-0.200239,1.136972,-0.120137,-0.132290,2.406160,1.457567,-0.145816,2.442979,-1.440029,-0.133159,0.013859,1.427943,-0.132324,0.047801,-1.470057
849,7.075000,0.088503,-0.000849,0.006736,0.996053,-0.200532,1.198796,-0.181303,0.000180,-0.200543,1.139840,-0.247503,0.173068,-0.200643,1.257303,-0.115040,0.808542,-0.200253,1.258688,-0.246463,0.341123,-0.200690,1.139352,-0.116204,0.512367,,,,,,,,,,,,,,,,,,,,,-0.200750,1.139627,-0.247268,-0.200734,1.257271,-0.115103,-0.200129,1.258915,-0.246469,-0.200511,1.139284,-0.116254,-0.132337,2.406159,1.457603,-0.145889,2.442952,-1.439925,-0.133171,0.013876,1.427961,-0.132286,0.047771,-1.470104
850,7.083333,0.092067,-0.002289,0.008511,0.995714,-0.200479,1.201824,-0.176948,0.000256,-0.200088,1.143346,-0.243569,0.000000,-0.200990,1.259853,-0.110268,0.521679,-0.200195,1.262184,-0.241676,0.270868,-0.200644,1.141914,-0.112278,0.277212,,,,,,,,,,,,,,,,,,,,,-0.200532,1.142875,-0.243139,-0.201040,1.259962,-0.110163,-0.200104,1.262203,-0.241728,-0.200533,1.141817,-0.112271,-0.132354,2.406179,1.457691,-0.145870,2.442963,-1.439841,-0.133213,0.013899,1.427879,-0.132242,0.047750,-1.470181
851,7.091667,0.095766,-0.003482,0.008659,0.995360,-0.200491,1.205291,-0.172086,0.000252,-0.199938,1.147310,-0.239139,0.076736,-0.201164,1.262821,-0.104976,0.646616,-0.200062,1.266131,-0.236361,0.000000,-0.200801,1.144900,-0.107865,0.297019,,,,,,,,,,,,,,,,,,,,,-0.200165,1.147153,-0.238952,-0.201223,1.262853,-0.104885,-0.199698,1.266514,-0.236471,-0.200690,1.144844,-0.108026,-0.132427,2.406153,1.457710,-0.145940,2.442916,-1.439764,-0.133186,0.013880,1.427918,-0.132321,0.047795,-1.470070
852,7.100000,0.102744,-0.003278,0.008888,0.994663,-0.200523,1.209461,-0.166478,0.000268,-0.199970,1.152427,-0.234338,0.323831,-0.201195,1.266044,-0.098569,0.627351,-0.200158,1.271196,-0.229895,0.000000,-0.200768,1.148176,-0.103110,0.504453,,,,,,,,,,,,,,,,,,,,,-0.199987,1.152309,-0.234253,-0.201212,1.266061,-0.098497,-0.199707,1.271610,-0.230193,-0.200753,1.148208,-0.103282,-0.132420,2.406166,1.457780,-0.145939,2.442941,-1.439746,-0.133186,0.013884,1.427922,-0.132351,0.047827,-1.470035
853,7.108333,0.109967,-0.003911,0.008639,0.993890,-0.200600,1.214119,-0.160058,0.000237,-0.200005,1.158077,-0.228740,0.273636,-0.201314,1.269710,-0.091334,0.463521,-0.200131,1.276770,-0.222570,0.117740,-0.200948,1.151920,-0.097588,0.306820,,,,,,,,,,,,,,,,,,,,,-0.200173,1.157957,-0.228590,-0.201467,1.269751,-0.091226,-0.199799,1.276987,-0.222786,-0.200739,1.151849,-0.097773,-0.132425,2.406179,1.457804,-0.145947,2.442959,-1.439785,-0.133157,0.013864,1.427949,-0.132392,0.047853,-1.469938
854,7.116667,0.115396,-0.002762,0.011114,0.993254,-0.200554,1.219148,-0.152894,0.000255,-0.199795,1.163862,-0.222183,0.192461,-0.201432,1.273983,-0.083567,0.582867,-0.200529,1.282478,-0.214720,0.000000,-0.200462,1.156271,-0.091105,0.379634,,,,,,,,,,,,,,,,,,,,,-0.200007,1.163711,-0.222088,-0.201546,1.273975,-0.083489,-0.200060,1.282832,-0.214918,-0.200311,1.156214,-0.091313,-0.132430,2.406166,1.457821,-0.146003,2.442970,-1.439787,-0.133203,0.013907,1.427908,-0.132362,0.047822,-1.470028
855,7.125000,0.118491,-0.001769,0.011378,0.992888,-0.200618,1.224607,-0.145074,0.000238,-0.199953,1.169752,-0.214706,0.165773,-0.201401,1.279009,-0.075406,0.539487,-0.200764,1.288318,-0.206505,0.179691,-0.200355,1.161347,-0.083677,0.259137,,,,,,,,,,,,,,,,,,,,,-0.200166,1.169629,-0.214439,-0.201534,1.279019,-0.075300,-0.200539,1.288529,-0.206727,-0.200120,1.161313,-0.083894,-0.132437,2.406165,1.457826,-0.146055,2.442984,-1.439779,-0.133178,0.013868,1.427938,-0.132265,0.047771,-1.470161
856,7.133333,0.118356,-0.000287,0.012873,0.992888,-0.200428,1.230457,-0.137052,0.000183,-0.199761,1.175583,-0.206670,0.269910,-0.201211,1.284878,-0.067399,0.672510,-0.200945,1.294149,-0.198503,0.152593,-0.199797,1.167218,-0.075637,0.710433,,,,,,,,,,,,,,,,,,,,,-0.199831,1.175366,-0.206667,-0.201280,1.284892,-0.067337,-0.200831,1.294448,-0.198528,-0.199734,1.167208,-0.075652,-0.132399,2.406171,1.457827,-0.146114,2.442990,-1.439771,-0.133177,0.013872,1.427961,-0.132316,0.047813,-1.470061
857,7.141667,0.112406,0.000328,0.011812,0.993592,-0.200526,1.236358,-0.128658,0.000168,-0.200060,1.180651,-0.197613,0.363527,-0.201109,1.291612,-0.059661,0.719821,-0.200998,1.299309,-0.190867,0.374583,-0.199937,1.173859,-0.066489,0.526553,,,,,,,,,,,,,,,,,,,,,-0.200190,1.180500,-0.197457,-0.201220,1.291562,-0.059587,-0.200862,1.299500,-0.190988,-0.199784,1.173895,-0.066636,-0.132366,2.406159,1.457784,-0.146194,2.442956,-1.439744,-0.133184,0.013875,1.427944,-0.132287,0.047763,-1.470099
858,7.150000,0.101449,0.001049,0.011821,0.994770,-0.200449,1.241762,-0.120663,0.000173,-0.200054,1.184548,-0.188373,0.310739,-0.200960,1.298524,-0.052901,0.682382,-0.201005,1.303326,-0.184245,0.528013,-0.199777,1.180649,-0.057132,0.401122,,,,,,,,,,,,,,,,,,,,,-0.200211,1.184447,-0.188156,-0.201102,1.298532,-0.052851,-0.200878,1.303462,-0.184348,-0.199581,1.180567,-0.057322,-0.132333,2.406161,1.457734,-0.146263,2.442952,-1.439753,-0.133213,0.013917,1.427905,-0.132285,0.047730,-1.470171
859,7.158333,0.087560,0.001099,0.010335,0.996105,-0.200312,1.246355,-0.113785,0.000231,-0.200093,1.187273,-0.179872,0.080874,-0.200649,1.304987,-0.047634,0.603197,-0.200694,1.306122,-0.179060,0.288313,-0.199813,1.187037,-0.048573,0.250233,,,,,,,,,,,,,,,,,,,,,-0.200289,1.187097,-0.179519,-0.200731,1.304999,-0.047551,-0.200601,1.306282,-0.179205,-0.199669,1.186962,-0.048730,-0.132279,2.406171,1.457701,-0.146235,2.442953,-1.439849,-0.133155,0.013880,1.427964,-0.132292,0.047784,-1.470093
860,7.166667,0.075960,-0.000148,0.009942,0.997061,-0.200234,1.250668,-0.107281,0.000217,-0.199901,1.190065,-0.171976,0.000000,-0.200685,1.310823,-0.042512,0.765008,-0.200381,1.308901,-0.173929,0.445671,-0.199968,1.192882,-0.040707,0.246850,,,,,,,,,,,,,,,,,,,,,-0.200285,1.189654,-0.171444,-0.200790,1.310892,-0.042502,-0.200248,1.308930,-0.173945,-0.199737,1.192794,-0.040703,-0.132188,2.406175,1.457651,-0.146231,2.442976,-1.439911,-0.133188,0.013888,1.427923,-0.132316,0.047787,-1.470086
